Tanggal,Lokasi,Magnitudo,Kedalaman (km),Area Terdampak (km),Cluster,Bentuk,R_true,R_pred,R_forecast,Luas_pred,Proporsi_Grid_Terdampak_CNN,Prob_Terdampak_NB,Lintang,Bujur,isVulkanik,isTektonik,isTremor,isHembusan,isLF,MagScaled,DepthFactor,isTerdampak_Actual
2023-07-06 02:41:00,"Malang, Jawa Timur",2.72,294,90,3,Lingkaran,5.35,0.0,0.0,0.0,0.0471,0.0,-7.99884748928723,112.731384963541,0,1,0,0,0,-1.2925,0.9967,1
2023-07-06 12:18:00,"Pasuruan, Jawa Timur",5.72,376,143,0,Lingkaran,6.75,0.45,0.45,0.63,0.0471,0.0,-7.59987043511233,112.981660571924,0,1,0,0,0,0.3978,0.9963,1
2023-07-08 16:57:00,Laut Jawa Timur,6.46,570,203,2,Lingkaran,8.04,1.22,1.23,4.65,0.0471,0.0,-6.41396772841246,112.465504885467,0,1,0,0,0,0.7347,0.9959,1
2023-07-08 19:53:00,"Pasuruan, Jawa Timur",7.44,345,53,0,Lingkaran,4.11,0.48,0.48,0.71,0.0471,0.0,-7.60892204098745,112.964676205139,0,1,0,0,0,1.3799,0.9964,1
2023-07-09 10:24:00,Laut Jawa Timur,4.04,351,187,1,Lingkaran,7.72,0.73,0.73,1.66,0.0471,0.0,-7.82709583254193,112.906711371181,0,1,0,0,0,-0.6173,0.9964,1
2023-07-09 18:17:00,"Malang, Jawa Timur",3.18,16,250,0,Lingkaran,8.92,0.41,0.41,0.53,0.0471,0.0,-8.066350089686,112.668452365289,0,1,0,0,0,-1.0526,1.0263,1
2023-07-09 19:50:00,"Pasuruan, Jawa Timur",5.46,229,132,2,Lingkaran,6.48,1.05,1.05,3.43,0.0471,0.0,-7.67623225063466,112.895088457922,0,1,0,0,0,0.1589,0.9972,1
2023-07-10 09:32:00,"Banyuwangi, Jawa Timur",2.7,377,266,0,Lingkaran,9.2,0.39,0.39,0.49,0.0471,0.0,-8.12682726218648,114.455015547526,0,1,0,0,0,-1.3267,0.9963,1
2023-07-10 13:59:00,"Probolinggo, Jawa Timur",3.19,226,171,2,Lingkaran,7.38,0.66,0.66,1.35,0.0471,0.0,-7.73718827043086,113.306246620534,0,1,0,0,0,-1.148,0.9972,1
2023-07-10 14:32:00,"Laut Selatan Jawa, barat daya Lumajang",2.5,631,184,0,Lingkaran,7.65,0.39,0.39,0.48,0.0471,0.0,-8.15247234070208,113.295945308386,0,1,0,0,0,-1.4409,0.9958,1
2023-07-10 19:50:00,"Laut Selatan Jawa, barat daya Lumajang",4.16,675,282,0,Lingkaran,9.47,0.42,0.42,0.55,0.0471,0.0,-8.18275949290529,113.160936991649,0,1,0,0,0,-0.493,0.9957,1
2023-07-10 23:24:00,"Gunung Raung, Banyuwangi",2.06,507,179,0,Elips,7.55,0.63,0.63,1.3,0.0471,0.0,-8.31379583676347,114.389430640213,1,0,0,0,0,-1.6922,0.996,1
2023-07-12 03:16:00,"Pasuruan, Jawa Timur",7.5,644,173,4,Lingkaran,7.42,0.66,0.66,1.39,0.0471,0.0,-7.61533356895761,112.871195634931,0,1,0,0,0,1.3409,0.9958,1
2023-07-12 10:56:00,"Laut Selatan Jawa, barat daya Lumajang",2.23,330,250,1,Lingkaran,8.92,0.63,0.64,1.26,0.0471,0.0,-8.21918012640653,113.270709355688,0,1,0,0,0,-1.655,0.9965,1
2023-07-13 07:38:00,"Laut Jawa, Barat Daya Probolinggo",6.97,242,98,3,Lingkaran,5.59,0.85,0.84,2.27,0.0471,0.0,-7.66948209484702,113.212465544766,0,1,0,0,0,1.0979,0.9971,1
2023-07-13 22:03:00,"Malang, Jawa Timur",5.6,566,120,0,Lingkaran,6.18,0.44,0.44,0.62,0.0471,0.0,-7.94855056731621,112.697994218658,0,1,0,0,0,0.3292,0.9959,1
2023-07-14 04:23:00,"Malang, Jawa Timur",7.57,6,87,0,Lingkaran,5.26,0.5,0.5,0.79,0.0471,0.0,-7.98461718690976,112.624903410991,0,1,0,0,0,1.4542,1.0783,1
2023-07-14 14:19:00,"Banyuwangi, Jawa Timur",2.38,198,110,3,Lingkaran,5.92,0.0,0.0,0.0,0.0471,0.0,-8.31915246918764,114.30294833427,0,1,0,0,0,-1.4837,0.9975,1
2023-07-15 15:11:00,"Malang, Jawa Timur",2.96,689,258,2,Lingkaran,9.06,0.62,0.62,1.19,0.0471,0.0,-8.06140890547475,112.539866094678,0,1,0,0,0,-1.2805,0.9957,1
2023-07-16 01:29:00,"Gunung Raung, Banyuwangi",2.62,615,210,4,Elips,8.18,0.65,0.65,1.41,0.0471,0.0,-8.30289550064405,114.415380902149,1,0,0,0,0,-1.3697,0.9958,1
2023-07-16 13:54:00,"Banyuwangi, Jawa Timur",5.83,78,256,0,Lingkaran,9.03,0.45,0.45,0.64,0.0471,0.0,-8.27256190610447,114.388933743638,0,1,0,0,0,0.4606,1.0014,1
2023-07-16 14:59:00,Laut Jawa Timur,6.51,64,105,2,Lingkaran,5.78,1.23,1.22,4.74,0.0471,0.0,-6.86805722123038,112.284238243529,0,1,0,0,0,0.7635,1.0028,1
2023-07-16 16:57:00,"Gunung Raung, Banyuwangi",6.93,269,265,4,Elips,9.18,0.66,0.66,1.43,0.0471,0.0,-8.18290721080595,114.411387110399,1,0,0,0,0,1.0243,0.9969,1
2023-07-16 19:42:00,"Laut Jawa, Barat Daya Probolinggo",6.06,312,203,0,Lingkaran,8.04,0.45,0.45,0.64,0.0471,0.0,-7.72287068424403,113.284908857781,0,1,0,0,0,0.5919,0.9966,1
2023-07-17 00:46:00,"Probolinggo, Jawa Timur",4.78,265,275,1,Lingkaran,9.36,0.76,0.76,1.83,0.0471,0.0,-7.72840169420321,113.291292920934,0,1,0,0,0,-0.193,0.9969,1
2023-07-17 15:46:00,"Probolinggo, Jawa Timur",6.14,356,196,2,Lingkaran,7.9,1.16,1.17,4.24,0.0471,0.0,-7.76670936376764,113.281588877435,0,1,0,0,0,0.5504,0.9964,1
2023-07-17 18:29:00,"Gunung Semeru, Lumajang",6.24,420,111,3,Elips,5.94,0.46,0.46,0.7,0.0471,0.0,-8.05359972577691,113.21913281516,1,0,0,0,0,0.6873,0.9962,1
2023-07-17 22:31:00,"Laut Selatan Jawa, barat daya Lumajang",3.18,224,187,3,Lingkaran,7.72,0.0,0.0,0.0,0.0471,0.0,-8.21914606086536,113.194769044909,0,1,0,0,0,-1.0338,0.9972,1
2023-07-18 17:07:00,"Gunung Raung, Banyuwangi",4.85,649,90,0,Elips,5.35,0.68,0.68,1.51,0.0471,0.0,-8.19474664199348,114.310090663246,1,0,0,0,0,-0.099,0.9958,1
2023-07-19 00:51:00,"Gunung Semeru, Lumajang",2.01,504,64,2,Elips,4.51,0.1,0.1,0.03,0.0471,0.0,-8.17324033007368,113.269056991619,1,0,0,0,0,-1.8274,0.996,1
2023-07-19 03:26:00,"Malang, Jawa Timur",5.72,688,276,1,Lingkaran,9.37,0.81,0.82,2.08,0.0471,0.0,-8.05500471157069,112.672759749236,0,1,0,0,0,0.3459,0.9957,1
2023-07-19 04:19:00,"Pasuruan, Jawa Timur",5.19,196,86,2,Lingkaran,5.23,1.0,1.0,3.14,0.0471,0.0,-7.64746431917051,112.964707338194,0,1,0,0,0,0.0035,0.9976,1
2023-07-20 00:08:00,"Pasuruan, Jawa Timur",6.67,306,185,3,Lingkaran,7.67,0.77,0.76,1.86,0.0471,0.0,-7.69628707758925,112.817021573989,0,1,0,0,0,0.9291,0.9966,1
2023-07-20 01:33:00,Laut Jawa Timur,5.44,588,91,1,Lingkaran,5.38,0.8,0.8,2.0,0.0471,0.0,-7.03414827829786,113.559293358107,0,1,0,0,0,0.1854,0.9959,1
2023-07-20 03:48:00,"Banyuwangi, Jawa Timur",2.47,316,70,4,Lingkaran,4.72,0.66,0.66,1.37,0.0471,0.0,-8.24203806275325,114.285356918503,0,1,0,0,0,-1.453,0.9966,1
2023-07-20 18:13:00,"Gunung Semeru, Lumajang",3.56,68,101,0,Elips,5.67,0.66,0.65,1.42,0.0471,0.0,-8.16532096615668,113.23065466741,1,0,0,0,0,-0.8356,1.0024,1
2023-07-21 09:22:00,"Laut Jawa, Barat Daya Probolinggo",3.32,576,103,4,Lingkaran,5.73,0.66,0.65,1.37,0.0471,0.0,-7.84901089388539,113.303858808655,0,1,0,0,0,-0.9809,0.9959,1
2023-07-21 19:05:00,Laut Jawa Timur,2.98,485,96,1,Lingkaran,5.53,0.67,0.67,1.41,0.0471,0.0,-8.16740476474218,112.859119515521,0,1,0,0,0,-1.225,0.996,1
2023-07-21 19:51:00,"Malang, Jawa Timur",4.13,553,232,1,Lingkaran,8.59,0.73,0.72,1.68,0.0471,0.0,-7.87737715454572,112.552824045429,0,1,0,0,0,-0.5657,0.9959,1
2023-07-21 20:25:00,"Probolinggo, Jawa Timur",5.71,126,141,1,Lingkaran,6.7,0.81,0.81,2.07,0.0471,0.0,-7.72257311926466,113.30127854513,0,1,0,0,0,0.3402,0.999,1
2023-07-21 22:26:00,"Banyuwangi, Jawa Timur",7.44,561,241,0,Lingkaran,8.76,0.48,0.47,0.71,0.0471,0.0,-8.23930128243773,114.450184643437,0,1,0,0,0,1.3799,0.9959,1
2023-07-22 10:29:00,"Banyuwangi, Jawa Timur",4.25,116,253,3,Lingkaran,8.97,0.13,0.13,0.05,0.0471,0.0,-8.12738444612599,114.438435904579,0,1,0,0,0,-0.432,0.9993,1
2023-07-22 10:38:00,"Laut Selatan Jawa, barat daya Lumajang",3.16,34,175,3,Lingkaran,7.46,0.0,0.0,0.0,0.0471,0.0,-8.17771216665536,113.223992166881,0,1,0,0,0,-1.045,1.0097,1
2023-07-22 13:36:00,"Banyuwangi, Jawa Timur",7.49,72,124,0,Lingkaran,6.28,0.48,0.48,0.72,0.0471,0.0,-8.15297308148669,114.292022731675,0,1,0,0,0,1.4085,1.0019,1
2023-07-22 23:04:00,"Laut Selatan Jawa, barat daya Lumajang",5.88,207,222,1,Lingkaran,8.41,0.82,0.82,2.12,0.0471,0.0,-8.18781255959012,113.207116127957,0,1,0,0,0,0.4377,0.9974,1
2023-07-24 07:58:00,"Banyuwangi, Jawa Timur",2.42,30,176,2,Lingkaran,7.48,0.53,0.53,0.88,0.0471,0.0,-8.18421268844926,114.339766105684,0,1,0,0,0,-1.5914,1.0117,1
2023-07-24 08:48:00,"Gunung Semeru, Lumajang",4.95,55,109,0,Elips,5.89,0.68,0.68,1.53,0.0471,0.0,-8.11085196641452,113.226359036959,1,0,0,0,0,-0.0419,1.0041,1
2023-07-24 11:36:00,"Laut Jawa, Barat Daya Probolinggo",2.17,304,200,3,Lingkaran,7.98,0.0,0.0,0.0,0.0471,0.0,-7.70189826175185,113.293690203628,0,1,0,0,0,-1.6018,0.9966,1
2023-07-26 05:33:00,"Banyuwangi, Jawa Timur",5.41,162,291,2,Lingkaran,9.62,1.04,1.03,3.38,0.0471,0.0,-8.27197864568557,114.339772615609,0,1,0,0,0,0.1301,0.9981,1
2023-07-26 20:17:00,"Banyuwangi, Jawa Timur",5.62,559,96,1,Lingkaran,5.53,0.81,0.8,2.05,0.0471,0.0,-8.26385122911972,114.303675547779,0,1,0,0,0,0.2886,0.9959,1
2023-07-26 22:09:00,"Laut Jawa, Barat Daya Probolinggo",2.55,484,202,3,Lingkaran,8.02,0.0,0.0,0.0,0.0471,0.0,-7.66918530977828,113.117279189531,0,1,0,0,0,-1.3881,0.996,1
2023-07-28 23:28:00,Laut Jawa Timur,3.24,397,56,0,Lingkaran,4.22,0.4,0.4,0.51,0.0471,0.0,-7.13585172032405,113.45731006102,0,1,0,0,0,-1.0184,0.9963,1
2023-08-02 04:50:00,"Gunung Semeru, Lumajang",7.02,568,52,1,Elips,4.07,0.57,0.57,1.06,0.0471,0.0,-8.04424036555814,113.175096399431,1,0,0,0,0,1.0913,0.9959,1
2023-08-02 08:36:00,"Laut Jawa, Barat Daya Probolinggo",7.0,363,220,0,Lingkaran,8.37,0.47,0.46,0.69,0.0471,0.0,-7.84757356668564,113.176403642278,0,1,0,0,0,1.1287,0.9964,1
2023-08-02 14:36:00,"Malang, Jawa Timur",3.49,48,210,1,Lingkaran,8.18,0.7,0.7,1.53,0.0471,0.0,-8.02292182957942,112.675644545814,0,1,0,0,0,-0.9326,1.0054,1
2023-08-02 15:25:00,Laut Jawa Timur,5.49,566,196,2,Lingkaran,7.9,1.05,1.05,3.46,0.0471,0.0,-6.2762567756513,112.212860800038,0,1,0,0,0,0.1762,0.9959,1
2023-08-03 22:27:00,"Banyuwangi, Jawa Timur",7.9,42,59,1,Lingkaran,4.33,0.93,0.92,2.7,0.0471,0.0,-8.27529813063346,114.270479517144,0,1,0,0,0,1.5958,1.0069,1
2023-08-04 04:37:00,"Malang, Jawa Timur",4.42,254,294,4,Lingkaran,9.67,0.66,0.67,1.38,0.0471,0.0,-8.06122186873396,112.60579620672,0,1,0,0,0,-0.3699,0.997,1
2023-08-05 12:57:00,"Laut Selatan Jawa, barat daya Lumajang",2.35,207,207,3,Lingkaran,8.12,0.0,0.0,0.0,0.0471,0.0,-8.0670850770753,113.148360230236,0,1,0,0,0,-1.5006,0.9974,1
2023-08-06 00:11:00,"Banyuwangi, Jawa Timur",3.27,417,126,0,Lingkaran,6.33,0.4,0.4,0.51,0.0471,0.0,-8.19366502231601,114.278833389959,0,1,0,0,0,-1.0012,0.9962,1
2023-08-06 09:49:00,Laut Jawa Timur,4.3,48,106,0,Lingkaran,5.81,0.42,0.42,0.57,0.0471,0.0,-7.81798380013301,112.468709651874,0,1,0,0,0,-0.4131,1.0054,1
2023-08-07 07:25:00,"Probolinggo, Jawa Timur",6.28,308,144,0,Lingkaran,6.77,0.46,0.46,0.66,0.0471,0.0,-7.68599844938975,113.307407270349,0,1,0,0,0,0.7175,0.9966,1
2023-08-07 18:22:00,"Laut Selatan Jawa, barat daya Lumajang",4.55,320,276,1,Lingkaran,9.37,0.75,0.75,1.78,0.0471,0.0,-8.21280853417563,113.284440230281,0,1,0,0,0,-0.3249,0.9966,1
2023-08-08 13:08:00,"Banyuwangi, Jawa Timur",7.11,150,87,0,Lingkaran,5.26,0.47,0.47,0.7,0.0471,0.0,-8.1813283295214,114.28804346958,0,1,0,0,0,1.1915,0.9983,1
2023-08-08 21:04:00,"Gunung Semeru, Lumajang",2.47,134,276,4,Elips,9.37,0.65,0.66,1.41,0.0471,0.0,-8.04024213141378,113.182471963005,1,0,0,0,0,-1.453,0.9987,1
2023-08-08 22:14:00,"Banyuwangi, Jawa Timur",5.25,495,152,2,Lingkaran,6.96,1.01,1.0,3.2,0.0471,0.0,-8.23863021201273,114.374521550457,0,1,0,0,0,0.038,0.996,1
2023-08-09 21:55:00,"Laut Jawa, Barat Daya Probolinggo",4.54,500,229,1,Lingkaran,8.54,0.75,0.75,1.78,0.0471,0.0,-7.83399504609353,113.266380879753,0,1,0,0,0,-0.3306,0.996,1
2023-08-10 22:30:00,"Malang, Jawa Timur",7.97,492,124,0,Lingkaran,6.28,0.49,0.49,0.74,0.0471,0.0,-7.96580644725954,112.619291737156,0,1,0,0,0,1.6826,0.996,1
2023-08-11 04:13:00,Laut Jawa Timur,2.2,509,189,4,Lingkaran,7.76,0.66,0.66,1.37,0.0471,0.0,-7.51009822333764,112.049597423823,0,1,0,0,0,-1.603,0.996,1
2023-08-11 16:55:00,"Pasuruan, Jawa Timur",3.54,392,274,1,Lingkaran,9.34,0.7,0.7,1.54,0.0471,0.0,-7.55727578469387,112.875060192677,0,1,0,0,0,-0.9039,0.9963,1
2023-08-11 17:24:00,"Malang, Jawa Timur",4.43,200,145,2,Lingkaran,6.79,0.87,0.87,2.37,0.0471,0.0,-8.01044965084143,112.621043801187,0,1,0,0,0,-0.4341,0.9975,1
2023-08-11 22:28:00,"Pasuruan, Jawa Timur",5.19,143,276,2,Lingkaran,9.37,1.0,1.01,3.14,0.0471,0.0,-7.69062688590799,112.937183808832,0,1,0,0,0,0.0035,0.9985,1
2023-08-12 17:33:00,Laut Jawa Timur,2.17,161,152,1,Lingkaran,6.96,0.63,0.64,1.24,0.0471,0.0,-6.90083901011623,113.194753242052,0,1,0,0,0,-1.6894,0.9981,1
2023-08-12 18:00:00,"Gunung Raung, Banyuwangi",5.97,419,133,4,Elips,6.51,0.66,0.66,1.42,0.0471,0.0,-8.22919282453155,114.348970649203,1,0,0,0,0,0.4911,0.9962,1
2023-08-13 03:49:00,"Laut Selatan Jawa, barat daya Lumajang",6.35,336,111,0,Lingkaran,5.94,0.46,0.46,0.66,0.0471,0.0,-8.23207882423876,113.247420916134,0,1,0,0,0,0.7575,0.9965,1
2023-08-13 07:28:00,"Malang, Jawa Timur",4.57,440,273,2,Lingkaran,9.32,0.89,0.89,2.5,0.0471,0.0,-7.90799627261575,112.589569372817,0,1,0,0,0,-0.3535,0.9961,1
2023-08-14 17:51:00,"Laut Selatan Jawa, barat daya Lumajang",7.15,679,59,0,Lingkaran,4.33,0.47,0.47,0.7,0.0471,0.0,-8.05692787099843,113.227050859572,0,1,0,0,0,1.2143,0.9957,1
2023-08-16 03:28:00,"Banyuwangi, Jawa Timur",7.48,486,169,2,Lingkaran,7.33,1.39,1.38,6.09,0.0471,0.0,-8.22834330656377,114.437868989476,0,1,0,0,0,1.3219,0.996,1
2023-08-16 11:36:00,"Probolinggo, Jawa Timur",7.98,27,163,1,Lingkaran,7.2,0.93,0.93,2.72,0.0471,0.0,-7.73118800838835,113.198737324663,0,1,0,0,0,1.6417,1.0135,1
2023-08-16 23:19:00,"Laut Jawa, Barat Daya Probolinggo",5.51,412,64,2,Lingkaran,4.51,1.05,1.06,3.49,0.0471,0.0,-7.67320011323974,113.300833945384,0,1,0,0,0,0.1877,0.9962,1
2023-08-17 20:36:00,"Gunung Semeru, Lumajang",7.8,51,109,3,Elips,5.89,0.87,0.86,2.52,0.0471,0.0,-8.1717939583426,113.228825997686,1,0,0,0,0,1.5647,1.0048,1
2023-08-18 07:22:00,"Probolinggo, Jawa Timur",3.96,101,191,0,Lingkaran,7.8,0.42,0.41,0.55,0.0471,0.0,-7.81827737875281,113.201251773251,0,1,0,0,0,-0.6072,1.0,1
2023-08-19 13:24:00,"Laut Selatan Jawa, barat daya Lumajang",6.29,180,53,0,Lingkaran,4.11,0.46,0.46,0.66,0.0471,0.0,-8.11099351003326,113.296422867567,0,1,0,0,0,0.7233,0.9978,1
2023-08-19 23:21:00,"Gunung Raung, Banyuwangi",2.79,462,199,4,Elips,7.96,0.65,0.66,1.41,0.0471,0.0,-8.19873370358673,114.435402669183,1,0,0,0,0,-1.2753,0.9961,1
2023-08-20 00:42:00,"Probolinggo, Jawa Timur",4.14,368,83,0,Lingkaran,5.14,0.42,0.42,0.55,0.0471,0.0,-7.73963106112892,113.254967550914,0,1,0,0,0,-0.5045,0.9964,1
2023-08-20 21:42:00,"Laut Selatan Jawa, barat daya Lumajang",7.79,334,52,0,Lingkaran,4.07,0.48,0.48,0.73,0.0471,0.0,-8.21315043548201,113.220988509005,0,1,0,0,0,1.5798,0.9965,1
2023-08-20 23:19:00,"Gunung Semeru, Lumajang",7.49,555,101,2,Elips,5.67,1.04,1.04,3.57,0.0471,0.0,-8.16821949097307,113.156870515788,1,0,0,0,0,1.3277,0.9959,1
2023-08-21 02:10:00,"Laut Selatan Jawa, barat daya Lumajang",2.2,454,299,3,Lingkaran,9.76,0.0,0.0,0.0,0.0471,0.0,-8.17621406540199,113.224765517621,0,1,0,0,0,-1.585,0.9961,1
2023-08-22 17:05:00,"Probolinggo, Jawa Timur",5.46,257,154,0,Lingkaran,7.0,0.44,0.44,0.61,0.0471,0.0,-7.79742554014552,113.188813701451,0,1,0,0,0,0.2493,0.9969,1
2023-08-23 01:45:00,Laut Jawa Timur,5.09,238,192,0,Lingkaran,7.82,0.44,0.44,0.6,0.0471,0.0,-6.58981104759527,112.00216420428,0,1,0,0,0,0.038,0.9971,1
2023-08-23 11:48:00,"Laut Selatan Jawa, barat daya Lumajang",3.08,166,228,2,Lingkaran,8.52,0.64,0.64,1.28,0.0471,0.0,-8.04223054043727,113.135312903882,0,1,0,0,0,-1.2114,0.998,1
2023-08-23 19:53:00,"Banyuwangi, Jawa Timur",4.68,481,173,2,Lingkaran,7.42,0.91,0.91,2.61,0.0471,0.0,-8.2164507014223,114.345301252831,0,1,0,0,0,-0.2902,0.996,1
2023-08-25 04:12:00,"Laut Jawa, Barat Daya Probolinggo",2.09,327,65,4,Lingkaran,4.55,0.66,0.66,1.37,0.0471,0.0,-7.7882015257476,113.260135750437,0,1,0,0,0,-1.6641,0.9965,1
2023-08-25 13:31:00,"Banyuwangi, Jawa Timur",4.58,365,230,4,Lingkaran,8.56,0.66,0.66,1.38,0.0471,0.0,-8.25082950824696,114.425715808187,0,1,0,0,0,-0.281,0.9964,1
2023-08-25 14:49:00,Laut Jawa Timur,2.1,279,55,2,Lingkaran,4.18,0.47,0.47,0.69,0.0471,0.0,-7.81430045322928,111.981120744362,0,1,0,0,0,-1.7756,0.9968,1
2023-08-25 21:30:00,"Probolinggo, Jawa Timur",3.0,358,134,0,Lingkaran,6.53,0.4,0.4,0.5,0.0471,0.0,-7.65893473987042,113.269330355017,0,1,0,0,0,-1.1554,0.9964,1
2023-08-26 16:29:00,"Malang, Jawa Timur",5.06,570,202,3,Lingkaran,8.02,0.34,0.34,0.37,0.0471,0.0,-8.03806247863945,112.53487987991,0,1,0,0,0,0.0236,0.9959,1
2023-08-26 19:47:00,"Pasuruan, Jawa Timur",3.98,51,207,4,Lingkaran,8.12,0.66,0.66,1.38,0.0471,0.0,-7.55888169753616,112.910008179837,0,1,0,0,0,-0.6143,1.0048,1
2023-08-27 04:48:00,"Pasuruan, Jawa Timur",3.64,138,253,3,Lingkaran,8.97,0.0,0.0,0.0,0.0471,0.0,-7.55809692173176,112.809364739831,0,1,0,0,0,-0.7751,0.9986,1
2023-08-27 05:13:00,"Gunung Semeru, Lumajang",6.26,276,54,0,Elips,4.15,0.7,0.7,1.63,0.0471,0.0,-8.04740806894223,113.156942164101,1,0,0,0,0,0.7061,0.9968,1
2023-08-27 12:36:00,"Gunung Semeru, Lumajang",7.27,42,79,2,Elips,5.01,1.01,1.0,3.35,0.0471,0.0,-8.21598212424023,113.160784556062,1,0,0,0,0,1.201,1.0069,1
2023-08-27 18:27:00,"Banyuwangi, Jawa Timur",3.85,114,88,1,Lingkaran,5.29,0.72,0.71,1.61,0.0471,0.0,-8.16774195354797,114.37383950359,0,1,0,0,0,-0.7262,0.9994,1
2023-08-27 22:12:00,Laut Jawa Timur,7.75,407,192,3,Lingkaran,7.82,1.06,1.05,3.5,0.0471,0.0,-6.49379697702338,113.28458815391,0,1,0,0,0,1.5366,0.9962,1
2023-09-01 04:56:00,"Banyuwangi, Jawa Timur",3.44,62,57,0,Lingkaran,4.26,0.41,0.41,0.52,0.0471,0.0,-8.20779319639192,114.335271448024,0,1,0,0,0,-0.9042,1.0031,1
2023-09-02 09:54:00,"Laut Selatan Jawa, barat daya Lumajang",7.28,180,288,1,Lingkaran,9.57,0.89,0.89,2.51,0.0471,0.0,-8.1298689842256,113.310965929396,0,1,0,0,0,1.2403,0.9978,1
2023-09-03 04:11:00,"Gunung Raung, Banyuwangi",3.33,292,51,2,Elips,4.03,0.33,0.32,0.35,0.0471,0.0,-8.29707504066438,114.458536914675,1,0,0,0,0,-1.0674,0.9967,1
2023-09-03 20:45:00,"Laut Jawa, Barat Daya Probolinggo",5.88,685,167,2,Lingkaran,7.29,1.12,1.13,3.92,0.0471,0.0,-7.8074215316766,113.179379408754,0,1,0,0,0,0.4007,0.9957,1
2023-09-04 00:00:00,"Laut Selatan Jawa, barat daya Lumajang",2.35,468,62,0,Lingkaran,4.44,0.39,0.39,0.47,0.0471,0.0,-8.17473526901438,113.161435584701,0,1,0,0,0,-1.5266,0.9961,1
2023-09-04 10:57:00,"Laut Jawa, Barat Daya Probolinggo",2.98,528,136,0,Lingkaran,6.58,0.4,0.4,0.5,0.0471,0.0,-7.79288002338727,113.181144521351,0,1,0,0,0,-1.1668,0.9959,1
2023-09-04 12:31:00,"Pasuruan, Jawa Timur",2.62,650,266,0,Lingkaran,9.2,0.39,0.39,0.48,0.0471,0.0,-7.59552640851648,112.962747900827,0,1,0,0,0,-1.3724,0.9958,1
2023-09-05 03:17:00,"Banyuwangi, Jawa Timur",6.06,198,103,3,Lingkaran,5.73,0.61,0.61,1.16,0.0471,0.0,-8.19670722516017,114.40224531783,0,1,0,0,0,0.5861,0.9975,1
2023-09-05 05:54:00,"Gunung Raung, Banyuwangi",6.7,350,271,1,Elips,9.29,0.55,0.56,1.0,0.0471,0.0,-8.20918460352925,114.432574596049,1,0,0,0,0,0.9078,0.9964,1
2023-09-05 11:01:00,"Banyuwangi, Jawa Timur",6.78,653,110,3,Lingkaran,5.92,0.8,0.79,2.01,0.0471,0.0,-8.14503194984523,114.37477998377,0,1,0,0,0,0.991,0.9958,1
2023-09-05 19:52:00,Laut Jawa Timur,6.92,693,115,0,Lingkaran,6.05,0.47,0.47,0.69,0.0471,0.0,-7.374338975272,112.629478457463,0,1,0,0,0,1.083,0.9957,1
2023-09-06 22:43:00,"Gunung Semeru, Lumajang",4.53,430,70,1,Elips,4.72,0.44,0.44,0.63,0.0471,0.0,-8.18746281103875,113.238152410411,1,0,0,0,0,-0.3363,0.9962,1
2023-09-06 23:04:00,"Gunung Semeru, Lumajang",3.82,301,246,2,Elips,8.85,0.41,0.41,0.56,0.0471,0.0,-8.13644936584726,113.144119749099,1,0,0,0,0,-0.7853,0.9967,1
2023-09-07 03:45:00,"Probolinggo, Jawa Timur",2.59,618,71,4,Lingkaran,4.75,0.66,0.66,1.37,0.0471,0.0,-7.76112088191178,113.229802442068,0,1,0,0,0,-1.3864,0.9958,1
2023-09-07 06:40:00,"Laut Jawa, Barat Daya Probolinggo",4.57,46,86,2,Lingkaran,5.23,0.9,0.89,2.53,0.0471,0.0,-7.65675928067156,113.149717582412,0,1,0,0,0,-0.3535,1.0059,1
2023-09-07 08:46:00,"Laut Jawa, Barat Daya Probolinggo",6.21,289,286,2,Lingkaran,9.54,1.17,1.18,4.33,0.0471,0.0,-7.77753437080303,113.190889636033,0,1,0,0,0,0.5907,0.9967,1
2023-09-07 12:02:00,"Gunung Semeru, Lumajang",3.02,317,177,2,Elips,7.51,0.27,0.28,0.25,0.0471,0.0,-8.19399460961566,113.217635503625,1,0,0,0,0,-1.2459,0.9966,1
2023-09-07 23:35:00,"Gunung Raung, Banyuwangi",4.88,380,140,3,Elips,6.68,0.1,0.1,0.03,0.0471,0.0,-8.19934489884512,114.432461578148,1,0,0,0,0,-0.0776,0.9963,1
2023-09-08 03:38:00,"Probolinggo, Jawa Timur",6.47,288,235,0,Lingkaran,8.65,0.46,0.46,0.66,0.0471,0.0,-7.79336606126856,113.188105096138,0,1,0,0,0,0.826,0.9967,1
2023-09-10 04:43:00,Laut Jawa Timur,6.26,658,90,3,Lingkaran,5.35,0.66,0.66,1.37,0.0471,0.0,-6.9501205328482,112.8000987025,0,1,0,0,0,0.6985,0.9958,1
2023-09-11 09:13:00,"Banyuwangi, Jawa Timur",6.75,365,111,4,Lingkaran,5.94,0.66,0.67,1.38,0.0471,0.0,-8.17115785210534,114.35477233347,0,1,0,0,0,0.9243,0.9964,1
2023-09-11 22:27:00,Laut Jawa Timur,2.59,40,167,3,Lingkaran,7.29,0.0,0.0,0.0,0.0471,0.0,-6.93247594362946,112.296527114093,0,1,0,0,0,-1.3656,1.0075,1
2023-09-11 23:09:00,"Gunung Semeru, Lumajang",3.04,289,254,4,Elips,8.99,0.65,0.66,1.41,0.0471,0.0,-8.18406979114746,113.217083033085,1,0,0,0,0,-1.1364,0.9967,1
