Tanggal,Lintang,Bujur,Magnitudo,Kedalaman_km,Lokasi,Sumber,Lokasi_Baru,Magnitudo_Original,Kedalaman_Original,Seismic_Moment_M0,Radiated_Energy_J,Benioff_Strain,Rupture_Length_Est,Gutenberg_Richter_b_value,Time_Delta_Hours,Dist_Delta_KM,Migration_Velocity,hour_sin,hour_cos,doy_sin,doy_cos,month_sin,month_cos,roll_7d_mag_mean,roll_7d_mag_std,roll_7d_mag_max,roll_7d_count,roll_7d_energy_sum,roll_7d_depth_mean,roll_14d_mag_mean,roll_14d_mag_std,roll_14d_mag_max,roll_14d_count,roll_14d_energy_sum,roll_14d_depth_mean,roll_30d_mag_mean,roll_30d_mag_std,roll_30d_mag_max,roll_30d_count,roll_30d_energy_sum,roll_30d_depth_mean,rolling_mag_mean,rolling_event_count,Cluster_KMeans,Dist_to_Cluster_Center,Cluster,MagScaled,DepthScaled,R_true,aco_heuristic,isVulkanik,is_Anomaly,Temporal_Risk_Factor,Model_Uncertainty,LSTM_Error,Context_Impact_Radius,Context_Risk_Pheromone,is_anomaly,Proporsi_Grid_Terdampak_CNN,Pheromone_Score,Final_Prob_Impact
2023-10-13 22:12:00,-7.75464358756291,113.194783304986,-0.5463258785942492,-0.7520891364902507,Probolinggo,INATEWS,Probolinggo,3.46,77.0,-0.006439093018694564,-0.006439093018694564,-0.07650355389640592,0.14702798319828334,-1.183682392752346,-0.5008965929468021,1.3161721305619347,8.58364041714386,-0.5000000000000004,0.8660254037844384,-0.9785481345802031,0.20601832032517084,-0.8660254037844386,0.5000000000000001,-0.8416408293953693,0.7779136676964277,7.9,0.2,0.3337347238091901,322.0625,-0.3558518534639322,0.5666740464984671,7.96,-0.5,0.4236426815387705,306.9166666666667,1.5818972049214173,0.28424245163087486,7.98,-0.9090909090909091,1.400766143087795,318.3958333333333,4.9375,24.0,1,-0.030457622619873913,1,6.92,38.5,-0.16056462516876763,0.5244523643032277,0,False,0.0,0.9480181932449341,2.9915900230407715,6.924627433403169,0.2530855213460424,False,0.9063331484794617,0.0,0.0
2023-10-14 00:25:00,-7.6966735735546,113.115393467428,-0.805111821086262,0.1894150417827298,Probolinggo,INATEWS,Probolinggo,2.65,415.0,-0.006455601068721843,-0.0064556010687218425,-0.0796754217036188,0.0405975663251568,-0.9158006440683526,-0.4136282127913927,-0.655579048561159,-0.191595194424339,0.0,1.0,-0.9748595108374125,0.22282040779479959,-0.8660254037844386,0.5000000000000001,-1.045438337961287,0.9617902569317923,7.9,0.2,0.3337159252090626,327.8125,-0.5567389152137509,0.6564423873905905,7.96,-0.375,0.42364268914593245,311.24,1.5208356032280719,0.47697037256010755,7.98,-0.9090909090909091,1.4007660581309764,321.5208333333333,4.846,25.0,1,-0.9709096008346975,1,5.3,207.5,-0.16056462516876763,-0.5016010624461714,0,False,0.0,0.5581271648406982,3.5800960063934326,4.313887457966422,0.0,False,0.8923342823982239,0.0,0.0
2023-10-14 17:51:00,-8.12262008963101,113.268246124435,0.7763578274760383,-0.8746518105849582,Lumajang,INATEWS,Lumajang,7.6,33.0,28.504301453981384,28.50430145398138,5.2828740864534,105.68175092136575,-1.0531716257183532,0.6778242677824268,-0.2670679027529184,-0.27761790093976285,-0.9659258262890683,-0.25881904510252063,-0.9748595108374125,0.22282040779479959,-0.8660254037844386,0.5000000000000001,-0.9809814515311358,1.1754635694459803,7.9,0.2,0.6033614438574384,296.5625,-0.3241861753823095,0.8628067289666141,7.96,-0.25,0.6260483543377063,300.53846153846155,1.321118694285316,0.3140637788992008,7.98,-1.0,0.8648994709364782,322.6595744680851,4.951923076923077,26.0,4,-0.5680280438460346,4,15.2,16.5,2.9591109032975234,12.131998688892436,0,False,0.0,0.7998735308647156,3.0440211296081543,26.9313011061785,0.951320030064471,False,0.9362067580223083,0.0,0.0
2023-10-15 11:47:00,-8.1744684464169,114.315286789765,0.0031948881789136702,0.8105849582172702,Banyuwangi,INATEWS,Banyuwangi,5.18,638.0,0.00022690146504239319,0.00022690146504244742,0.0014060082411124011,2.2604765184683377,-1.1587314883905069,0.7136879856545129,0.37514281169679203,-0.1261383939727395,0.258819045102521,-0.9659258262890682,-0.9708824104813836,0.23955655912092708,-0.8660254037844386,0.5000000000000001,-1.2506941471251707,0.9476289204966173,7.6,-0.4,-0.2376433249915251,314.46153846153845,-0.30564025231820613,0.6698344608195392,7.96,-0.125,0.626095802856979,313.037037037037,1.1854839875452037,0.2063831476530633,7.98,-1.0,0.8503972122264287,330.74468085106383,4.960370370370371,27.0,2,-0.35346007072417646,2,10.36,319.0,0.002224141036814592,-0.3129902449241596,0,False,0.0,0.40700313448905945,8.572336196899414,11.8945358183557,0.02970334676136847,False,0.9183739423751831,0.0,0.0
2023-10-16 09:36:00,-7.67867690566952,112.824417096934,0.27795527156549527,0.935933147632312,Sidoarjo,INATEWS,Sidoarjo,6.04,683.0,0.12386263555665618,0.12386263555665616,0.2819079073860061,8.86339287327932,-1.265554619355275,0.9922295277943812,0.9451552844869006,-0.061969952973701975,0.7071067811865476,-0.7071067811865475,-0.9666180104000972,0.2562218218071163,-0.8660254037844386,0.5000000000000001,-1.0591151142836495,0.8694419274370158,7.6,-0.2,-0.2362806751194391,340.7857142857143,-0.22098622262486586,0.5438755629015214,7.96,0.0,0.6270209752476819,326.25,1.045172221951987,-0.07670369817873103,7.98,-1.0,0.5023520284151411,341.3829787234043,4.998928571428571,28.0,1,1.8094785535066205,1,12.08,341.5,0.3308904364119782,-0.22777861327313598,0,False,0.0,0.9982520937919617,5.781116962432861,15.32732680001302,0.1084993525564241,False,0.9212049245834351,0.0,0.0
2023-10-16 09:57:00,-8.1871466976621,113.191139507512,0.6709265175718849,-0.9164345403899722,Lumajang,INATEWS,Lumajang,7.27,18.0,9.11383580186496,9.11383580186496,2.952865219111205,62.56046959640012,-1.1562279504336113,-0.5475194261805141,-0.0775791739434097,8.04360590108644,0.7071067811865476,-0.7071067811865475,-0.9666180104000972,0.2562218218071163,-0.8660254037844386,0.5000000000000001,-0.7687160774930224,1.0917563911403412,7.6,0.0,-0.1409167144861468,319.26666666666665,-0.049051469917242775,0.6196907291900502,7.96,0.125,0.6917684245032619,315.62068965517244,1.1895764140416747,-0.05576379719941239,7.98,-0.9090909090909091,0.5510491201763784,334.6458333333333,5.077241379310345,29.0,4,-0.406145148398435,4,14.54,9.0,1.9630572681365677,20.26606195461678,0,False,0.0,0.8789172768592834,3.6502702236175537,21.20999586456342,0.2734305554394514,False,0.9350573420524597,0.0,0.0
2023-10-16 12:03:00,-8.0806027659669,113.29206679985,0.6869009584664538,-0.5376044568245125,Lumajang,INATEWS,Lumajang,7.32,154.0,10.833031248180484,10.833031248180573,3.226447132507264,67.73295140086063,-1.1191209392845733,-0.4219964136282128,-0.6025752652074422,-0.07085426623700293,1.2246467991473532e-16,-1.0,-0.9666180104000972,0.2562218218071163,-0.8660254037844386,0.5000000000000001,-0.5098774433578299,1.240647354238873,7.6,0.2,-0.027576434856262013,308.9375,0.11508011096597112,0.6841298744353581,7.96,0.25,0.7687209121643841,310.23333333333335,1.3318250228844382,-0.03371471430603808,7.98,-0.8181818181818182,0.6089257222043143,330.9591836734694,5.152,30.0,4,-0.1768181475395434,4,14.64,77.0,2.0907569721062513,1.9682085823309312,0,False,0.0,0.6739516258239746,2.1702072620391846,20.48961643663766,0.1152915081199894,False,0.9267383217811584,0.0,0.0
2023-10-16 13:21:00,-7.94465117984406,112.546060427962,-0.4824281150159744,-0.5905292479108635,Malang,INATEWS,Malang,3.66,135.0,-0.006421596714299372,-0.006421596714299372,-0.0747660771661417,0.20202262041587607,-1.144315068501083,-0.4793783622235505,0.06085722048068481,2.337894836676866,-0.2588190451025208,-0.9659258262890683,-0.9666180104000972,0.2562218218071163,-0.8660254037844386,0.5000000000000001,-0.608012495362211,1.070461576434044,7.6,0.4,-0.027576068094306436,298.70588235294116,0.009413445663403698,0.6186106381217737,7.96,0.375,0.7687211611777534,304.5806451612903,1.2002011327363147,-0.031049869473184777,7.98,-0.7272727272727273,0.6089259094893275,327.04,5.103870967741935,31.0,3,-0.9420518905312306,3,7.32,67.5,-0.15831091783177095,0.11144277635640894,0,False,0.0,0.6958730816841125,7.331221103668213,7.001992287913491,0.0,False,0.9082860350608826,0.0,0.0
2023-10-17 08:38:00,-8.12358596255361,114.403082907178,0.5303514376996806,-0.20055710306406685,Banyuwangi,INATEWS,Banyuwangi,6.83,275.0,1.9888459148754913,1.9888459148755078,1.3381969471174808,31.095675818497984,-0.8731122737648248,0.8105200239091453,1.2629621538459517,0.05380770706500275,0.8660254037844387,-0.4999999999999998,-0.9620675724981452,0.27281126433401914,-0.8660254037844386,0.5000000000000001,0.04653714979655807,0.7551102771548824,7.6,0.2,-0.006712713685214073,310.375,0.24595946584475342,0.619312906417949,7.96,0.375,0.7828862212231592,302.4516129032258,1.1628619633008344,-0.05978818569353282,7.96,-0.9090909090909091,0.05316015283815107,325.6666666666667,5.211612903225807,31.0,2,-0.010140341327254108,2,13.66,137.5,1.106520011583706,0.6411459153156736,0,False,0.0,0.8195121884346008,9.185518264770508,21.87383443144824,0.7514837172174474,False,0.9257384538650513,0.0,0.0
2023-10-17 15:51:00,-7.84091020690288,113.278082945876,-0.5463258785942492,-0.4373259052924791,Probolinggo,INATEWS,Probolinggo,3.46,190.0,-0.006439093018694564,-0.006439093018694564,-0.07650355389640592,0.14702798319828334,-0.795303240157689,-0.05499103407053198,0.4975460951851904,0.35474809545687547,-0.7071067811865471,-0.7071067811865479,-0.9620675724981452,0.27281126433401914,-0.8660254037844386,0.5000000000000001,0.06359926679277368,0.7181711984039737,7.6,0.2,-0.006712628584061005,287.5,0.13830978001371907,0.755246327792287,7.96,0.375,0.7828625654333669,300.5806451612903,1.017046235379555,-0.028795454747939948,7.96,-0.8181818181818182,0.053160246703008424,322.8979591836735,5.16258064516129,31.0,1,1.1375652944040746,1,6.92,95.0,-0.16056462516876763,-0.1576014392341291,0,False,0.0,0.672800600528717,1.840312123298645,6.435972032257443,0.0,False,0.9046261310577393,0.0,0.0
2023-10-17 21:36:00,-8.22093404622214,114.303040409843,-0.15654952076677323,0.6155988857938719,Banyuwangi,INATEWS,Banyuwangi,4.68,568.0,-0.0052681463934043235,-0.005268146393404313,-0.04608499407696102,1.021409751989848,-0.752064595991456,-0.16019127316198448,0.42552913466001896,0.49321248496959713,-0.7071067811865477,0.7071067811865474,-0.9620675724981452,0.27281126433401914,-0.8660254037844386,0.5000000000000001,0.02272824797503929,0.5162638307857156,7.6,0.4,-0.0067002010695250865,304.0,0.10520041940450425,0.6033495943979684,7.96,0.5,0.7828710031058527,308.9375,0.9664573214541864,-0.15657177457424884,7.96,-0.7272727272727273,0.053166592746227676,327.8,5.1475,32.0,2,-0.4073272588049191,2,9.36,284.0,-0.08281321968113027,-0.3392681435947046,0,False,0.0,0.6189812421798706,8.489457130432129,12.02182468942399,0.6247082824126251,False,0.9178339242935181,0.0,0.0
2023-10-18 00:46:00,-8.19193468855172,114.405233329448,0.7827476038338659,0.8495821727019499,Banyuwangi,INATEWS,Banyuwangi,7.62,652.0,30.543371066992698,30.54337106699269,5.471362236400168,109.09378253153805,-0.653679522321155,-0.34548714883442916,-0.6473548524213143,-0.24304686520141458,0.0,1.0,-0.957232443323312,0.28931997761869527,-0.8660254037844386,0.5000000000000001,0.07714859499565249,0.6650420243474469,7.62,0.4,0.2738867116887906,334.2352941176471,0.2696956206551844,0.7085731578430674,7.96,0.625,0.9997525808482984,319.3333333333333,1.1290535911867963,-0.0632087906962373,7.96,-0.6363636363636364,0.21628502002134736,334.15686274509807,5.222424242424243,33.0,2,-0.5556401186595383,2,15.24,326.0,3.0325114871389607,0.03950233161934992,0,False,0.0,0.6967512965202332,9.495051383972168,24.97905978902813,0.6250912563295464,False,0.9264912605285645,0.0,0.0
2023-10-19 02:29:00,-7.66901405377726,113.258128162097,0.6453674121405752,-0.7743732590529248,Probolinggo,INATEWS,Probolinggo,7.19,69.0,6.911992676234197,6.911992676234254,2.5614228876866783,55.09345391672404,-0.7139552016794594,1.2719665271966525,0.6086115058574653,-0.16993275210438014,0.49999999999999994,0.8660254037844387,-0.9521140536681102,0.3057430764672831,-0.8660254037844386,0.5000000000000001,0.050384489903547214,0.5917610392186746,7.62,0.4,0.1423431411524093,297.52941176470586,0.21904704438699435,0.9707382071790963,7.96,0.375,1.012652730460649,298.0,0.8957174558924467,0.05981686040867836,7.96,-0.9090909090909091,-0.0337522149245474,328.8541666666667,5.199354838709677,31.0,1,0.38420700763619503,1,14.38,34.5,1.7734288568734444,4.918824379074919,0,False,0.0,0.8852744102478027,3.2510390281677246,19.40077241184476,0.02098619615392474,False,0.9256578683853149,0.0,0.0
2023-10-20 18:50:00,-6.71312022085375,113.188292984784,-0.03194888178913727,-0.5682451253481894,Gresik,INATEWS,Gresik,5.07,143.0,-0.0018856984545011475,-0.0018856984545011105,-0.012801828471555029,1.898016571875723,-0.7333987496026233,2.321578003586372,0.288123460345721,-0.28794523402448213,-1.0,-1.8369701987210297e-16,-0.9467139181463862,0.3220757010206104,-0.8660254037844386,0.5000000000000001,0.47694484928259256,0.25948507034982665,7.62,0.0,0.14214006224229025,271.46666666666664,-0.04980853440471125,0.9315412003517862,7.9,0.125,0.31044659545938813,314.6896551724138,0.9323544169084532,0.03525422869371928,7.96,-0.9090909090909091,-0.0337324591000009,323.2708333333333,5.076896551724138,29.0,0,4.629506360278295,0,10.14,71.5,-0.020888139093866973,0.7124169986349635,0,False,0.0,0.7108575701713562,10.716717720031738,11.41594687268647,0.0,False,0.9181861877441406,0.0,0.0
2023-10-20 20:56:00,-7.79765188035876,113.242124509701,0.3162939297124601,-0.3342618384401114,Probolinggo,INATEWS,Probolinggo,6.16,227.0,0.1907895821538896,0.19078958215388958,0.3654086927345529,10.725066656157031,-0.7368615409128989,-0.4219964136282128,0.4278607989579882,2.0508138057995247,-0.8660254037844386,0.5000000000000001,-0.9467139181463862,0.3220757010206104,-0.8660254037844386,0.5000000000000001,0.5479738104075812,0.08156911107218318,7.62,0.2,0.1442025162838661,268.6875,0.029456117433260175,0.8088413281262788,7.9,0.25,0.31184690053807923,311.76666666666665,0.8224435338604337,-0.18926362656490675,7.96,-0.9090909090909091,-0.1849102518697106,314.4166666666667,5.1129999999999995,30.0,1,0.5937885394595602,1,12.32,113.5,0.4083698818450835,0.6216939876924283,0,False,0.0,0.6661314964294434,2.6020519733428955,16.72136623978643,0.3123541412063388,False,0.923585832118988,0.0,0.0
2023-10-22 10:31:00,-8.09533173607297,113.271223991417,0.8594249201277957,0.002785515320334262,Lumajang,INATEWS,Lumajang,7.86,348.0,69.97915549367289,69.97915549367346,8.322694074212567,159.7349683353544,-0.6246442802267891,2.1231320980274955,-0.4348057568512746,-0.3628613041414387,0.49999999999999994,-0.8660254037844387,-0.9350748843515574,0.3544502230989869,-0.8660254037844386,0.5000000000000001,1.410412784045388,-0.8716207367000233,7.86,-0.4,0.5778732613893286,315.38461538461536,0.10541996810586966,1.2662385516390997,7.86,-0.375,0.2183031155614495,302.0,0.9773873481572969,0.11796104820220785,7.96,-0.9090909090909091,0.18843557518247475,307.7083333333333,5.1476,25.0,4,-0.4257302547090087,4,15.72,174.0,4.0587583428573595,0.7012451284959851,0,False,0.0,0.47276654839515686,2.567992925643921,22.74213485856339,0.1068069816177121,False,0.9272427558898926,0.0,0.0
2023-10-23 09:57:00,-7.88221214425758,112.732106969372,0.025559105431309927,-0.5598885793871866,Malang,INATEWS,Malang,5.25,146.0,0.00205487956667521,0.0020548795666752106,0.011958254428751272,2.526387710131893,-0.8509306305261796,1.1081888822474597,-0.13242539870900594,-0.28425194367535667,0.7071067811865476,-0.7071067811865475,-0.9288394302558068,0.3704825404820963,-0.8660254037844386,0.5000000000000001,1.2466588841718347,-0.5736123784879782,7.86,-0.8,0.48116576466042293,264.27272727272725,0.11406680926735809,1.0550705548440302,7.86,-0.25,0.21836354139693293,296.0,0.9462592055549307,-0.10212142102373177,7.96,-1.0909090909090908,0.15514777426699664,302.1521739130435,5.151538461538461,26.0,3,0.8805248998920927,3,10.5,73.0,0.01853119416370417,0.7799718861690257,0,False,0.0,0.7446350455284119,5.984245300292969,13.15647806463146,0.3123541412063347,False,0.9209944009780884,0.0,0.0
2023-10-23 20:44:00,-8.20152483710613,114.436749980218,-0.9361022364217252,-0.005571030640668524,Banyuwangi,INATEWS,Banyuwangi,2.24,345.0,-0.006456412588450205,-0.006456412588450205,-0.08020301655762924,0.021164109507708646,-0.6895261894913983,0.200836820083682,1.1207899895392326,0.3549368163029676,-0.8660254037844386,0.5000000000000001,-0.9288394302558068,0.3704825404820963,-0.8660254037844386,0.5000000000000001,0.8186927334142142,0.33430948746659556,7.86,-1.0,0.36782512098742626,296.3,-0.12268300117993827,1.2751610351057656,7.86,-0.125,0.21836354324289445,297.81481481481484,0.7037469256751492,0.22391630052112996,7.96,-1.0,0.15514777565535942,303.06382978723406,5.043703703703704,27.0,2,-0.31635402376519123,2,4.48,172.5,-0.16056462516876763,-0.5194725498214056,0,False,0.0,0.611458957195282,9.44316291809082,3.352525018549452,0.0,False,0.8850288391113281,0.0,0.0
2023-10-24 09:46:00,-7.58941857145772,113.25367798286,-0.7156549520766773,0.0947075208913649,Probolinggo,INATEWS,Probolinggo,2.93,381.0,-0.006453854169836996,-0.006453854169836996,-0.07902885507189537,0.06334320007697662,-0.6879760002727341,0.3622235505080693,0.6868877588392384,0.08050678862519946,0.7071067811865476,-0.7071067811865475,-0.9223291176290545,0.3864052261209853,-0.8660254037844386,0.5000000000000001,0.2272060108787158,0.7708328775077827,7.86,-1.0,0.3469617891195722,306.9,0.16050980378707125,0.9069834539409802,7.86,-0.25,0.21836355854728898,309.03846153846155,0.5240049555842058,0.332738136885813,7.96,-0.9090909090909091,0.15514779070419954,304.6875,5.172692307692307,26.0,1,0.6546818474018964,1,5.86,190.5,-0.16056462516876763,-0.4595936543673512,0,False,0.0,0.8687009215354919,3.664003610610962,5.015352131206742,0.0,False,0.8971408009529114,0.0,0.0
2023-10-24 09:53:00,-8.13309671456382,113.140426997049,-1.0095846645367412,-0.7966573816155988,Lumajang,INATEWS,Lumajang,2.01,61.0,-0.006456555117527786,-0.006456555117527786,-0.08037092069870508,0.014685880838064031,-0.6457534751663161,-0.5642558278541543,-0.1540455754598683,21.97724882254242,0.7071067811865476,-0.7071067811865475,-0.9223291176290545,0.3864052261209853,-0.8660254037844386,0.5000000000000001,-0.21895973134153482,1.2433248492597322,7.86,-0.8,0.34696179034809804,284.54545454545456,-0.09666241435138567,1.2105446529470847,7.86,-0.125,0.21836355938139754,299.85185185185185,0.2828116288954925,0.6615923504618649,7.96,-0.8181818181818182,0.15514779133153964,299.7142857142857,5.055555555555555,27.0,4,-0.22668125873177727,4,4.02,30.5,-0.16056462516876763,-0.13894056012137904,0,False,0.0,0.6987518072128296,3.5107929706573486,2.849666822630323,0.0,False,0.8719353675842285,0.0,0.0
2023-10-24 10:17:00,-8.24205803263969,114.370707789793,-0.4153354632587859,-0.9331476323119777,Banyuwangi,INATEWS,Banyuwangi,3.87,12.0,-0.006384227551440517,-0.006384227551440516,-0.07216544398780611,0.28203304738015333,-0.5422069130876531,-0.5439330543933054,0.5778123893522045,14.06102928519559,0.49999999999999994,-0.8660254037844387,-0.9223291176290545,0.3864052261209853,-0.8660254037844386,0.5000000000000001,-0.3556864601327628,0.9892045710009167,7.86,-0.6,0.34696254785096314,261.8333333333333,-0.18962212242973617,1.0828823694423524,7.86,0.0,0.21836407368866825,289.57142857142856,0.18755553025387425,0.5807906870806542,7.96,-0.7272727272727273,0.15514817814628898,293.96,5.013214285714285,28.0,2,-0.8055061632892374,2,7.74,6.0,-0.14907592729697014,8.02515503040055,0,False,0.0,0.6461199522018433,9.210658073425293,9.039992255386949,0.624708282412656,False,0.9148585200309753,0.0,0.0
2023-10-26 12:49:00,-8.15702809682955,113.232521937166,0.7507987220447283,0.3203342618384401,Lumajang,INATEWS,Lumajang,7.52,462.0,21.621165089303318,21.621165089303318,4.590775775416524,93.06791831626522,-0.39625553842362404,3.0520023909145246,0.4760053020287535,-0.294564147108537,1.2246467991473532e-16,-1.0,-0.9084917035725082,0.41790288888678667,-0.8660254037844386,0.5000000000000001,-0.4980814118542738,1.4378313976908448,7.86,-1.2,0.18131625369757093,236.11111111111111,-0.20934531620628746,1.1294545728194796,7.86,-0.25,0.207099979573952,276.2692307692308,0.15575153005274664,1.2099212599744136,7.96,-1.0,0.26587565390803036,304.48936170212767,5.0042307692307695,26.0,4,-0.7627926458435368,4,15.04,231.0,2.6818405687200912,0.2890255367466152,0,False,0.0,0.8845214247703552,3.1569058895111084,22.27488451807838,0.2672050541290848,False,0.9265693426132202,0.0,0.0
2023-10-26 15:40:00,-7.76622238103486,113.230785235601,0.3993610223642173,-0.2479108635097493,Probolinggo,INATEWS,Probolinggo,6.42,258.0,0.47772546754389505,0.477725467543899,0.6182499063837341,16.210633981551993,-0.5535650675449669,-0.36820083682008364,-0.33421887670425754,0.24958972837510054,-0.7071067811865471,-0.7071067811865479,-0.9084917035725082,0.41790288888678667,-0.8660254037844386,0.5000000000000001,-0.24749999977157008,1.2382936974346235,7.86,-1.0,0.18637897802161804,238.3,-0.09422298433620838,1.028656051843912,7.86,-0.125,0.21053732093529426,275.5925925925926,0.25380736809115373,1.1151906414166377,7.96,-0.9090909090909091,0.26846090675756323,303.5208333333333,5.056666666666667,27.0,1,0.3202862561238011,1,12.84,129.0,0.6179033818140965,0.5669260572331337,0,False,0.0,0.715507447719574,2.5702290534973145,16.99463549603143,0.1491420674228711,False,0.9238135814666748,0.0,0.0
2023-10-26 18:58:00,-7.89469654978771,112.628577389498,-0.9968051118210863,0.43454038997214484,Malang,INATEWS,Malang,2.05,503.0,-0.006456537710643686,-0.006456537710643687,-0.08034629555325253,0.015649483192248688,-0.6249388913127097,-0.3359234907352062,-0.09359027996719133,0.4762973739184679,-1.0,-1.8369701987210297e-16,-0.9084917035725082,0.41790288888678667,-0.8660254037844386,0.5000000000000001,-0.6449956223985729,1.4865967304426313,7.86,-0.8,0.18637897943215445,262.3636363636364,-0.32997647080294756,1.269093129645283,7.86,0.0,0.21053732189297916,283.7142857142857,0.021119050209727066,1.3808597211958826,7.96,-0.8181818181818182,0.2684609074778461,307.59183673469386,4.949285714285715,28.0,3,-0.10586509547890029,3,4.1,251.5,-0.16056462516876763,-0.5657680913521761,0,False,0.0,0.7955050468444824,6.7529616355896,2.935153317971652,0.0,False,0.8840843439102173,0.0,0.0
2023-10-27 10:46:00,-8.23929819385355,114.296042351084,-0.09904153354632576,0.5069637883008357,Banyuwangi,INATEWS,Banyuwangi,4.86,529.0,-0.004243533230788266,-0.004243533230788248,-0.033459392088682025,1.3595650758127231,-0.5654981544963897,0.5606694560669456,1.0865005022427183,0.10567182058352054,0.49999999999999994,-0.8660254037844387,-0.9011686968561569,0.4334685453485363,-0.8660254037844386,0.5000000000000001,-0.6210971689627954,1.1410357315336648,7.86,-0.6,0.1864021205471124,284.5833333333333,-0.1535534072053346,0.9915069344650588,7.86,0.0,0.21055302694881764,297.5357142857143,0.1385068640773408,1.233784951506669,7.96,-0.8181818181818182,0.268472672183419,311.734693877551,5.029642857142856,28.0,2,-0.31417866386184423,2,9.72,264.5,-0.057653298612845745,-0.2936557697446238,0,False,0.0,0.8087937235832214,8.394869804382324,10.71406813493362,0.0,False,0.917121410369873,0.0,0.0
2023-10-27 12:16:00,-8.21566977697223,113.307438767325,0.4568690095846645,-0.9415041782729805,Lumajang,INATEWS,Lumajang,6.6,9.0,0.8951326623721744,0.8951326623721744,0.8730808101274635,21.577444091526623,-0.48816235182636997,-0.4650328750747161,0.31039486630589724,2.6921851594329564,1.2246467991473532e-16,-1.0,-0.9011686968561569,0.4334685453485363,-0.8660254037844386,0.5000000000000001,-0.39787995743394805,1.0755133907528953,7.86,-0.4,0.19582935438739082,263.38461538461536,0.13264400707524296,0.8744700151109398,7.86,0.0,0.21695363464219677,275.60714285714283,0.24617466787948597,1.1648564892467914,7.96,-0.7272727272727273,0.27328663825955535,305.68,5.159999999999999,28.0,4,0.1389661322815083,4,13.2,4.5,0.8044164533965159,32.090887653867505,0,False,0.0,0.6015859246253967,3.293329954147339,17.47966609063673,0.1030054534991584,False,0.9352728128433228,0.0,0.0
2023-10-27 19:15:00,-8.16267616828656,114.284743107499,-0.9201277955271565,-0.13649025069637882,Banyuwangi,INATEWS,Banyuwangi,2.29,298.0,-0.006456363573873977,-0.006456363573873977,-0.08015682236482927,0.022913952052728954,-0.7415145790950103,-0.07172743574417215,0.2995130987696195,0.2573252448323969,-0.9659258262890684,0.2588190451025203,-0.9011686968561569,0.4334685453485363,-0.8660254037844386,0.5000000000000001,-0.7222060104218561,1.4679061318629438,7.86,-0.4,0.19578156241912534,275.3076923076923,-0.12297340951508001,1.2557633150291823,7.86,0.0,0.21678333369279243,273.25,0.04000196569136205,1.3574525672125215,7.96,-0.6363636363636364,0.273286639909628,305.52941176470586,5.043571428571428,28.0,2,-0.048881755391358174,2,4.58,149.0,-0.16056462516876763,-0.496660221936886,0,False,0.0,0.5124250650405884,8.385824203491211,3.465398822646536,0.0,False,0.8855156898498535,0.0,0.0
2023-10-28 05:32:00,-8.22139269040079,114.317175139362,-0.3003194888178912,0.3983286908077994,Banyuwangi,INATEWS,Banyuwangi,4.23,490.0,-0.0062054788964943305,-0.006205478896494329,-0.06479477882355812,0.4996892426305938,-0.6385597491687688,0.16497310221159592,-0.689352437158526,-0.3697413506816715,0.9659258262890683,0.25881904510252074,-0.8935790198239952,0.4489059314938798,-0.8660254037844386,0.5000000000000001,-0.9473676227479916,1.3015603331172998,7.86,-0.4,0.1937217349191259,295.53846153846155,0.3057497139214531,1.0304396391320263,7.86,-0.25,0.21678494465318734,293.34615384615387,-0.170480967204517,1.2000244259406332,7.96,-0.6363636363636364,0.23998347289466415,302.11764705882354,5.238846153846154,26.0,2,-0.5446350864502179,2,8.46,245.0,-0.12699249991022504,-0.3546741721106131,0,False,0.0,0.4792011082172394,8.693605422973633,8.699825687908927,0.0,False,0.9135992527008057,0.0,0.0
2023-11-01 05:39:00,-8.13304607674007,113.305280967237,-0.5814696485623003,-0.18662952646239556,Lumajang,INATEWS,Lumajang,3.35,280.0,-0.00644464972264262,-0.00644464972264262,-0.07723221897640413,0.12345253151706884,-0.6959645829378026,6.321578003586372,0.33975907653339427,-0.35098550804074125,0.9659258262890683,0.25881904510252074,-0.8605996962501181,0.5092820071573356,-0.5000000000000004,0.8660254037844384,-0.6539575424369896,1.0349403260909382,7.52,-1.4,-0.5381542377436674,353.625,-0.877280019207999,1.3736386966579162,7.86,-1.375,-0.3593487807151231,268.29411764705884,-0.28999316545093184,1.1645691085154406,7.96,-0.5454545454545454,0.2399835370899337,301.6923076923077,4.699999999999999,17.0,4,-0.2181421967980831,4,6.7,140.0,-0.16056462516876763,-0.32841483418586226,0,False,0.0,0.6336709856987,3.2015042304992676,6.222953307217697,0.04971402247428139,False,0.9057761430740356,0.0,0.0
