Tanggal,Lintang,Bujur,Magnitudo,Kedalaman_km,Lokasi,Sumber,Lokasi_Baru
2022-10-13 06:12:00,-7.90989356167456,112.682589993833,3.3,29.0,Malang,INATEWS,Malang
2022-10-13 14:05:00,-7.71107324089571,113.152828358163,6.94,147.0,Probolinggo,INATEWS,Probolinggo
2022-10-13 21:15:00,-8.09276428066067,113.131857377702,7.16,104.0,Lumajang,INATEWS,Lumajang
2022-10-13 23:52:00,-8.19945762564232,114.380647438554,4.3,551.0,Banyuwangi,INATEWS,Banyuwangi
2022-10-14 09:17:00,-8.21168461002637,113.301105603344,7.18,31.0,Lumajang,INATEWS,Lumajang
2022-10-14 13:35:00,-8.14271695075542,113.131383450773,6.54,561.0,Lumajang,INATEWS,Lumajang
2022-10-15 03:17:00,-8.06365358467342,113.202436591205,3.96,589.0,Lumajang,INATEWS,Lumajang
2022-10-15 06:04:00,-8.13448911893831,114.309812587483,6.27,150.0,Banyuwangi,INATEWS,Banyuwangi
2022-10-15 20:56:00,-8.30484764419322,114.43426951022,3.19,250.0,Banyuwangi,INATEWS,Banyuwangi
2022-10-16 06:56:00,-7.71278744494407,113.247630690933,3.9,471.0,Probolinggo,INATEWS,Probolinggo
2022-10-16 22:22:00,-7.60735908417899,112.994461697973,5.04,368.0,Probolinggo,INATEWS,Probolinggo
2022-10-16 23:12:00,-7.74137662580031,113.261219890768,5.69,68.0,Probolinggo,INATEWS,Probolinggo
2022-10-17 00:59:00,-8.10896570442273,113.228001346929,3.14,616.0,Lumajang,INATEWS,Lumajang
2022-10-17 04:16:00,-7.01975111835285,112.34819636832,6.41,576.0,Lamongan,INATEWS,Lamongan
2022-10-17 06:31:00,-8.12222239453074,114.466716594706,2.9,507.0,Banyuwangi,INATEWS,Banyuwangi
2022-10-18 01:39:00,-8.30481644954798,114.464897136959,5.75,109.0,Banyuwangi,INATEWS,Banyuwangi
2022-10-18 05:43:00,-8.12503132114002,113.243798168969,5.67,51.0,Lumajang,INATEWS,Lumajang
2022-10-18 07:01:00,-7.88269889090173,112.600184019933,7.57,207.0,Malang,INATEWS,Malang
2022-10-18 19:38:00,-8.26138475925511,114.36680810175,4.52,532.0,Banyuwangi,INATEWS,Banyuwangi
2022-10-18 20:05:00,-8.12770687819814,114.358639871978,5.92,380.0,Banyuwangi,INATEWS,Banyuwangi
2022-10-19 00:48:00,-7.86587711173925,112.308587401012,7.78,39.0,Blitar,INATEWS,Blitar
2022-10-20 00:58:00,-8.23314436259383,113.177098622892,5.35,527.0,Lumajang,INATEWS,Lumajang
2022-10-20 11:52:00,-7.66265226873901,113.216851866787,4.81,239.0,Probolinggo,INATEWS,Probolinggo
2022-10-21 02:28:00,-7.72362485200076,113.255817793431,6.65,282.0,Probolinggo,INATEWS,Probolinggo
2022-10-21 21:10:00,-7.67195371142588,112.912804224607,4.76,137.0,Sidoarjo,INATEWS,Sidoarjo
2022-10-22 07:51:00,-7.75863176682885,113.114222839225,2.55,33.0,Probolinggo,INATEWS,Probolinggo
2022-10-22 14:50:00,-8.12059865271034,113.208944708881,4.65,559.0,Lumajang,INATEWS,Lumajang
2022-10-22 18:53:00,-7.71384381102931,113.18946002761,3.09,233.0,Probolinggo,INATEWS,Probolinggo
2022-10-23 01:19:00,-8.2818422483236,114.321552958557,7.19,199.0,Banyuwangi,INATEWS,Banyuwangi
2022-10-23 10:09:00,-6.66735643886206,112.278926805603,4.12,539.0,Tuban,INATEWS,Tuban
2022-10-23 14:56:00,-7.73056792700234,112.891725161343,2.89,70.0,Probolinggo,INATEWS,Probolinggo
2022-10-23 20:38:00,-8.16049663136027,114.372122263825,5.18,353.0,Banyuwangi,INATEWS,Banyuwangi
2022-10-24 02:05:00,-8.18757153896944,113.201707990334,5.1,527.0,Lumajang,INATEWS,Lumajang
2022-10-24 02:39:00,-8.27129937185446,114.273584891298,7.53,132.0,Banyuwangi,INATEWS,Banyuwangi
2022-10-24 08:49:00,-7.77494958739472,113.296914239854,4.58,196.0,Probolinggo,INATEWS,Probolinggo
2022-10-25 04:28:00,-8.04756403102193,113.290258187712,3.8,271.0,Lumajang,INATEWS,Lumajang
2022-10-25 04:37:00,-8.16192820907361,114.349919961101,7.1,30.0,Banyuwangi,INATEWS,Banyuwangi
2022-10-25 16:27:00,-7.94200026159573,112.55715954991,6.39,396.0,Malang,INATEWS,Malang
2022-10-25 22:56:00,-8.31855786073496,114.430120788105,2.84,23.0,Banyuwangi,INATEWS,Banyuwangi
2022-10-26 02:19:00,-8.277080873497,114.273630020735,6.43,543.0,Banyuwangi,INATEWS,Banyuwangi
2022-10-28 12:43:00,-7.89775250923971,112.53305524059,7.21,70.0,Malang,INATEWS,Malang
2022-11-01 08:56:00,-8.28447624366933,114.343281405631,5.35,204.0,Banyuwangi,INATEWS,Banyuwangi
2022-11-01 11:39:00,-7.59540740043542,112.837763034143,6.31,572.0,Sidoarjo,INATEWS,Sidoarjo
2022-11-01 17:24:00,-8.21855531157898,114.30008494859,6.77,118.0,Banyuwangi,INATEWS,Banyuwangi
2022-11-02 03:42:00,-7.72799632780037,113.199906661924,3.68,396.0,Probolinggo,INATEWS,Probolinggo
2022-11-02 13:40:00,-8.20934326622608,114.377035135165,4.77,60.0,Banyuwangi,INATEWS,Banyuwangi
2022-11-03 12:31:00,-8.09062154148498,113.152034700749,3.09,507.0,Lumajang,INATEWS,Lumajang
2022-11-03 14:09:00,-8.06940792879173,113.202144358702,3.22,248.0,Lumajang,INATEWS,Lumajang
2022-11-04 06:30:00,-8.00715781617713,113.600233394335,4.37,405.0,Jember,INATEWS,Jember
2022-11-04 17:50:00,-8.25149612838671,114.388195775041,6.52,264.0,Banyuwangi,INATEWS,Banyuwangi
2022-11-04 20:40:00,-8.1075328803213,113.177656147025,4.98,541.0,Lumajang,INATEWS,Lumajang
2022-11-04 23:11:00,-8.15542532862374,113.570836191322,3.36,384.0,Jember,INATEWS,Jember
2022-11-05 05:37:00,-7.80563890788475,113.273552866029,6.11,538.0,Probolinggo,INATEWS,Probolinggo
2022-11-05 19:52:00,-8.25551946449417,114.416149515007,2.72,425.0,Banyuwangi,INATEWS,Banyuwangi
2022-11-06 10:18:00,-7.84392041505362,113.137996017999,7.3,214.0,Probolinggo,INATEWS,Probolinggo
2022-11-07 08:50:00,-8.15323235540077,113.271087188584,4.89,38.0,Lumajang,INATEWS,Lumajang
2022-11-08 03:53:00,-8.30099597510722,114.468460996508,6.93,129.0,Banyuwangi,INATEWS,Banyuwangi
2022-11-08 15:59:00,-8.20412346987264,113.266230336014,5.87,357.0,Lumajang,INATEWS,Lumajang
2022-11-09 10:47:00,-7.93383849809729,112.39399089904,2.94,344.0,Malang,INATEWS,Malang
2022-11-10 07:02:00,-7.71146721815888,112.891219568279,7.36,495.0,Sidoarjo,INATEWS,Sidoarjo
2022-11-10 11:15:00,-7.70571982157886,112.841384804467,3.38,71.0,Sidoarjo,INATEWS,Sidoarjo
2022-11-10 16:13:00,-7.85401961899373,113.166218953594,4.16,246.0,Probolinggo,INATEWS,Probolinggo
2022-11-10 19:04:00,-8.17317867549024,113.219919414709,5.03,612.0,Lumajang,INATEWS,Lumajang
2022-11-11 07:17:00,-7.69196544767207,113.254747495551,4.61,152.0,Probolinggo,INATEWS,Probolinggo
2022-11-12 02:29:00,-7.96386844576088,113.300380121246,7.67,210.0,Lumajang,INATEWS,Lumajang
2022-11-12 04:00:00,-8.20285517521781,113.27987358444,7.09,144.0,Lumajang,INATEWS,Lumajang
2022-11-12 06:52:00,-7.71147909155808,112.89864374618,6.18,603.0,Probolinggo,INATEWS,Probolinggo
2022-11-12 07:30:00,-8.07385766878678,113.119183152465,7.36,243.0,Lumajang,INATEWS,Lumajang
2022-11-12 13:14:00,-8.19568555700875,113.178902424261,6.34,107.0,Lumajang,INATEWS,Lumajang
2022-11-12 21:17:00,-8.13343478191678,114.445604946914,2.05,361.0,Banyuwangi,INATEWS,Banyuwangi
2022-11-13 04:13:00,-7.96823401123602,112.584471572577,6.06,304.0,Malang,INATEWS,Malang
2022-11-13 05:32:00,-7.27006731990718,111.970604255415,3.41,151.0,Bojonegoro,INATEWS,Bojonegoro
2022-11-13 11:05:00,-7.88139692601846,112.726883856404,3.04,306.0,Malang,INATEWS,Malang
2022-11-13 11:11:00,-8.14637439976739,114.434941680335,3.03,177.0,Banyuwangi,INATEWS,Banyuwangi
2022-11-14 01:19:00,-8.15591628613809,114.372093843845,6.89,600.0,Banyuwangi,INATEWS,Banyuwangi
2022-11-14 06:46:00,-7.87182793931844,112.316858347781,6.97,77.0,Blitar,INATEWS,Blitar
2022-11-14 11:07:00,-8.08796445281741,113.287737486969,4.72,159.0,Lumajang,INATEWS,Lumajang
2022-11-15 10:05:00,-8.09041635226206,113.171635359685,4.86,656.0,Lumajang,INATEWS,Lumajang
2022-11-16 07:47:00,-6.52082986001519,113.102267880577,2.69,578.0,Gresik,INATEWS,Gresik
2022-11-16 17:13:00,-7.94804881927721,112.628986553501,4.21,649.0,Malang,INATEWS,Malang
2022-11-16 21:01:00,-7.86701436370965,112.605663914562,6.78,700.0,Malang,INATEWS,Malang
2022-11-17 13:41:00,-8.1958968031405,114.451715191997,7.33,114.0,Banyuwangi,INATEWS,Banyuwangi
2022-11-18 00:08:00,-8.12138935723424,114.44282548455,7.83,452.0,Banyuwangi,INATEWS,Banyuwangi
2022-11-18 14:26:00,-8.25393794254341,114.46358277117,3.68,298.0,Banyuwangi,INATEWS,Banyuwangi
2022-11-19 12:46:00,-8.06258952559686,113.158899810105,7.76,225.0,Lumajang,INATEWS,Lumajang
2022-11-19 17:03:00,-8.20634702333558,114.308313020324,6.86,421.0,Banyuwangi,INATEWS,Banyuwangi
2022-11-19 17:23:00,-7.68782781365298,113.122774434079,3.18,408.0,Probolinggo,INATEWS,Probolinggo
2022-11-19 18:04:00,-8.12287847460083,114.397260581023,7.95,40.0,Banyuwangi,INATEWS,Banyuwangi
2022-11-19 19:14:00,-7.93055894327933,112.725241528284,3.81,391.0,Malang,INATEWS,Malang
2022-11-20 10:06:00,-8.13828337624201,113.248649752467,5.45,530.0,Lumajang,INATEWS,Lumajang
2022-11-21 07:40:00,-8.20930918686533,113.313001749613,3.23,395.0,Lumajang,INATEWS,Lumajang
2022-11-21 19:09:00,-7.74102737024751,112.935374261784,4.06,281.0,Probolinggo,INATEWS,Probolinggo
2022-11-21 19:11:00,-7.94352495768538,111.786080291229,4.19,107.0,Trenggalek,INATEWS,Trenggalek
2022-11-22 18:45:00,-7.67672694716173,113.280645261986,3.67,305.0,Probolinggo,INATEWS,Probolinggo
2022-11-22 22:13:00,-7.81562680589236,113.218372433848,6.91,685.0,Probolinggo,INATEWS,Probolinggo
2022-11-22 23:58:00,-8.13386363989951,113.193051778769,4.54,256.0,Lumajang,INATEWS,Lumajang
2022-11-23 19:09:00,-8.16217573631038,113.146451814912,3.66,412.0,Lumajang,INATEWS,Lumajang
2022-11-24 14:00:00,-8.2666104514814,114.358470681338,6.28,39.0,Banyuwangi,INATEWS,Banyuwangi
2022-11-24 20:11:00,-6.53153216540775,112.056973844991,4.66,96.0,Tuban,INATEWS,Tuban
2022-11-24 22:09:00,-8.22408972315418,114.284336298789,6.68,27.0,Banyuwangi,INATEWS,Banyuwangi
2022-11-25 02:15:00,-8.27393881390441,114.430525742482,7.7,337.0,Banyuwangi,INATEWS,Banyuwangi
2022-11-26 03:23:00,-7.83910245407034,113.216012934157,6.0,423.0,Probolinggo,INATEWS,Probolinggo
2022-11-26 07:12:00,-7.20206149855897,112.955199927073,7.95,617.0,Surabaya,INATEWS,Surabaya
2022-11-26 18:59:00,-8.11678030274222,113.267784050682,4.68,654.0,Lumajang,INATEWS,Lumajang
2022-11-27 08:56:00,-8.13789568616,113.231806665778,3.27,304.0,Lumajang,INATEWS,Lumajang
2022-11-27 11:07:00,-7.83033864635823,113.253220766738,4.86,117.0,Probolinggo,INATEWS,Probolinggo
2022-11-27 18:11:00,-7.89464091870318,112.557508271656,7.5,189.0,Malang,INATEWS,Malang
2022-11-27 18:27:00,-7.67299282401893,112.888345026264,4.76,694.0,Sidoarjo,INATEWS,Sidoarjo
2022-11-27 20:11:00,-8.07841796131066,113.314729599193,7.12,74.0,Lumajang,INATEWS,Lumajang
2022-11-27 22:14:00,-8.31556742017864,114.390825509937,2.16,109.0,Banyuwangi,INATEWS,Banyuwangi
2022-11-28 05:53:00,-8.21830488515155,113.269648325189,3.14,622.0,Lumajang,INATEWS,Lumajang
2022-11-28 12:57:00,-8.06077204869911,112.682573157821,5.9,221.0,Malang,INATEWS,Malang
2022-11-28 18:33:00,-7.78540955751383,113.118191214517,3.66,26.0,Probolinggo,INATEWS,Probolinggo
2022-12-01 18:38:00,-8.22434780041593,113.16755856897,3.0,120.0,Lumajang,INATEWS,Lumajang
2022-12-03 00:34:00,-8.20586892054509,114.323244206252,6.83,175.0,Banyuwangi,INATEWS,Banyuwangi
2022-12-04 05:37:00,-8.18116965185049,114.332712498358,4.48,306.0,Banyuwangi,INATEWS,Banyuwangi
2022-12-04 10:28:00,-7.91523684450639,112.548468419787,7.06,696.0,Malang,INATEWS,Malang
2022-12-05 03:27:00,-8.18002375322866,114.305618434543,7.75,454.0,Banyuwangi,INATEWS,Banyuwangi
2022-12-05 05:55:00,-8.13999252713092,113.179836479173,5.65,363.0,Lumajang,INATEWS,Lumajang
2022-12-05 06:00:00,-7.56056063067583,112.917476233001,7.23,151.0,Sidoarjo,INATEWS,Sidoarjo
2022-12-05 07:17:00,-7.74031730067826,113.174990089322,6.09,337.0,Probolinggo,INATEWS,Probolinggo
2022-12-05 09:10:00,-7.72066819789657,112.823646222219,6.62,406.0,Sidoarjo,INATEWS,Sidoarjo
2022-12-06 05:34:00,-7.85032752665755,113.269798543369,6.57,117.0,Probolinggo,INATEWS,Probolinggo
2022-12-06 06:16:00,-8.24089512022703,114.46100980735,3.17,641.0,Banyuwangi,INATEWS,Banyuwangi
2022-12-06 19:30:00,-7.897971257791,112.557431617058,2.09,683.0,Malang,INATEWS,Malang
2022-12-07 22:48:00,-7.69842442289327,112.818849623008,5.54,463.0,Sidoarjo,INATEWS,Sidoarjo
2022-12-08 03:51:00,-8.13600691206209,114.326138872906,2.16,558.0,Banyuwangi,INATEWS,Banyuwangi
2022-12-08 10:19:00,-7.20159966484903,113.691055445812,6.81,150.0,Situbondo,INATEWS,Situbondo
2022-12-09 01:36:00,-8.07286517808478,113.184324214219,3.9,288.0,Lumajang,INATEWS,Lumajang
2022-12-09 23:03:00,-8.23115573569311,114.347588425428,7.81,471.0,Banyuwangi,INATEWS,Banyuwangi
2022-12-10 15:26:00,-8.24590847663475,114.386194030621,4.85,642.0,Banyuwangi,INATEWS,Banyuwangi
2022-12-11 02:58:00,-8.22734536151601,112.300118791406,2.17,572.0,Blitar,INATEWS,Blitar
2022-12-11 04:22:00,-7.83642888614575,113.268015608033,3.86,215.0,Probolinggo,INATEWS,Probolinggo
2022-12-12 03:11:00,-8.16696680695386,114.302684017416,5.39,320.0,Banyuwangi,INATEWS,Banyuwangi
2022-12-13 18:57:00,-8.08073938343259,113.276893180993,4.57,482.0,Lumajang,INATEWS,Lumajang
2022-12-13 23:09:00,-8.24815885448668,112.882335988107,4.74,24.0,Lumajang,INATEWS,Lumajang
2022-12-13 23:17:00,-8.30376224649888,114.353955652685,7.35,615.0,Banyuwangi,INATEWS,Banyuwangi
2022-12-14 02:05:00,-7.2520331265131,112.135733110666,6.18,12.0,Bojonegoro,INATEWS,Bojonegoro
2022-12-14 04:21:00,-7.7959389663332,113.206063528094,4.98,310.0,Probolinggo,INATEWS,Probolinggo
2022-12-14 10:26:00,-7.89495779533598,112.705111418262,4.17,449.0,Malang,INATEWS,Malang
2022-12-14 19:54:00,-8.16159749691241,114.325616852877,4.39,142.0,Banyuwangi,INATEWS,Banyuwangi
2022-12-16 21:04:00,-7.5638817985897,112.458836476551,6.4,516.0,Mojokerto,INATEWS,Mojokerto
2022-12-17 17:33:00,-7.84831924469579,113.16253308781,3.21,577.0,Probolinggo,INATEWS,Probolinggo
2022-12-19 03:15:00,-7.5572532365505,112.901643312038,4.91,392.0,Sidoarjo,INATEWS,Sidoarjo
2022-12-19 07:23:00,-6.78527844306269,113.691111314469,3.73,425.0,Situbondo,INATEWS,Situbondo
2022-12-19 07:50:00,-8.13444058775687,113.2404921242,5.36,453.0,Lumajang,INATEWS,Lumajang
2022-12-19 12:48:00,-8.23239030857086,113.117799327884,3.16,542.0,Lumajang,INATEWS,Lumajang
2022-12-19 15:19:00,-7.7002582829491,112.930235138795,7.67,632.0,Probolinggo,INATEWS,Probolinggo
2022-12-19 20:19:00,-6.99707283069337,112.59886833242,7.71,640.0,Gresik,INATEWS,Gresik
2022-12-20 06:57:00,-7.73692701838148,113.308655563613,7.75,264.0,Probolinggo,INATEWS,Probolinggo
2022-12-20 07:48:00,-8.12144860452775,113.188183569247,5.32,617.0,Lumajang,INATEWS,Lumajang
2022-12-20 08:26:00,-8.1565254094348,113.232294984889,5.31,654.0,Lumajang,INATEWS,Lumajang
2022-12-20 09:55:00,-7.72135859364044,112.270041820717,6.95,134.0,Jombang,INATEWS,Jombang
2022-12-20 23:19:00,-8.31637442960393,114.351145593152,6.74,305.0,Banyuwangi,INATEWS,Banyuwangi
2022-12-21 13:17:00,-8.15174221966553,114.440137832832,2.72,63.0,Banyuwangi,INATEWS,Banyuwangi
2022-12-22 07:58:00,-8.02278419273056,112.579182672298,6.46,435.0,Malang,INATEWS,Malang
2022-12-22 13:04:00,-8.073131956758,113.125577993242,5.91,517.0,Lumajang,INATEWS,Lumajang
2022-12-23 03:31:00,-8.15428123101619,113.135388436333,2.88,555.0,Lumajang,INATEWS,Lumajang
2022-12-23 05:44:00,-7.02094459099222,112.998140742858,6.32,4.0,Surabaya,INATEWS,Surabaya
2022-12-24 08:58:00,-7.81368740776632,113.210507879536,7.11,195.0,Probolinggo,INATEWS,Probolinggo
2022-12-24 09:42:00,-7.72010640223402,113.306851085113,4.84,216.0,Probolinggo,INATEWS,Probolinggo
2022-12-24 21:57:00,-7.60370300308607,112.84995067876,2.52,250.0,Sidoarjo,INATEWS,Sidoarjo
2022-12-25 18:04:00,-7.69321217125073,112.941238461172,7.82,411.0,Probolinggo,INATEWS,Probolinggo
2022-12-26 04:32:00,-6.39595759682596,112.163905372134,2.41,192.0,Tuban,INATEWS,Tuban
2022-12-27 14:09:00,-8.11768085265054,113.148131609195,4.79,509.0,Lumajang,INATEWS,Lumajang
2022-12-28 00:55:00,-8.19454409595809,114.352805468094,3.71,478.0,Banyuwangi,INATEWS,Banyuwangi
2022-12-28 07:14:00,-8.16975666306488,114.294572633174,6.5,354.0,Banyuwangi,INATEWS,Banyuwangi
2022-12-28 07:56:00,-8.21662425865322,113.141559383336,3.64,543.0,Lumajang,INATEWS,Lumajang
2022-12-28 17:37:00,-8.2594514903644,114.335588821048,3.69,485.0,Banyuwangi,INATEWS,Banyuwangi
2022-12-28 17:57:00,-8.00440976739677,112.652482268075,4.4,653.0,Malang,INATEWS,Malang
2022-12-28 18:08:00,-7.84499315989236,113.252330866474,2.35,439.0,Probolinggo,INATEWS,Probolinggo
2023-01-01 08:12:00,-7.69145337851973,113.122026187536,7.35,557.0,Probolinggo,INATEWS,Probolinggo
2023-01-01 12:51:00,-8.11352513242511,113.171768624967,4.74,17.0,Lumajang,INATEWS,Lumajang
2023-01-03 00:49:00,-6.32306061318953,112.52143725573,3.73,342.0,Tuban,INATEWS,Tuban
2023-01-04 03:14:00,-7.69734179844494,113.395778806947,2.38,97.0,Probolinggo,INATEWS,Probolinggo
2023-01-05 18:21:00,-8.13356061746198,114.275112720004,4.38,98.0,Banyuwangi,INATEWS,Banyuwangi
2023-01-06 02:20:00,-7.71908623318013,113.227980894912,6.64,36.0,Probolinggo,INATEWS,Probolinggo
2023-01-06 14:14:00,-8.15334753219975,113.13180648127,5.1,528.0,Lumajang,INATEWS,Lumajang
2023-01-06 17:09:00,-8.13632845694594,113.238805661059,2.93,18.0,Lumajang,INATEWS,Lumajang
2023-01-07 16:20:00,-8.28434765186852,114.385684119481,2.8,438.0,Banyuwangi,INATEWS,Banyuwangi
2023-01-07 17:49:00,-8.18415229572344,113.17436168804,2.4,644.0,Lumajang,INATEWS,Lumajang
2023-01-07 20:31:00,-8.21143584501606,114.394806618733,2.48,110.0,Banyuwangi,INATEWS,Banyuwangi
2023-01-08 14:34:00,-7.65586178913659,113.286855222708,6.31,229.0,Probolinggo,INATEWS,Probolinggo
2023-01-08 16:21:00,-8.13740711299734,114.29163830464,5.78,644.0,Banyuwangi,INATEWS,Banyuwangi
2023-01-08 16:38:00,-8.15988745566783,113.236467035554,5.71,534.0,Lumajang,INATEWS,Lumajang
2023-01-08 23:45:00,-6.38367750054825,113.243721906268,3.11,488.0,Gresik,INATEWS,Gresik
2023-01-09 06:23:00,-6.65349258241636,112.308717755776,7.78,30.0,Tuban,INATEWS,Tuban
2023-01-09 23:14:00,-8.24500819052523,114.452110497394,7.43,503.0,Banyuwangi,INATEWS,Banyuwangi
2023-01-10 16:23:00,-7.73905648536689,113.191284132311,7.9,146.0,Probolinggo,INATEWS,Probolinggo
2023-01-11 14:19:00,-7.64756237018644,112.991713485476,3.26,404.0,Probolinggo,INATEWS,Probolinggo
2023-01-12 05:45:00,-6.51026421262615,112.108834754528,7.42,614.0,Tuban,INATEWS,Tuban
2023-01-12 06:42:00,-8.13548519019256,114.439262390018,6.74,459.0,Banyuwangi,INATEWS,Banyuwangi
2023-01-12 07:58:00,-8.19963407694753,113.236824684818,3.19,341.0,Lumajang,INATEWS,Lumajang
2023-01-12 08:17:00,-6.30335246680325,111.957452958822,7.27,212.0,Tuban,INATEWS,Tuban
2023-01-12 18:11:00,-7.66189468275016,113.230111470481,7.26,141.0,Probolinggo,INATEWS,Probolinggo
2023-01-12 22:23:00,-7.97087128944891,112.725806057114,2.5,462.0,Malang,INATEWS,Malang
2023-01-12 22:59:00,-7.58896353702768,112.970791484366,7.73,152.0,Sidoarjo,INATEWS,Sidoarjo
2023-01-13 12:58:00,-7.75121534747159,113.207647975565,5.68,181.0,Probolinggo,INATEWS,Probolinggo
2023-01-13 16:50:00,-8.08580878823731,113.222535594952,6.17,204.0,Lumajang,INATEWS,Lumajang
2023-01-14 07:50:00,-8.15112971439871,114.407770313085,7.02,639.0,Banyuwangi,INATEWS,Banyuwangi
2023-01-14 15:14:00,-8.29050430385832,114.460216811556,7.24,424.0,Banyuwangi,INATEWS,Banyuwangi
2023-01-14 17:07:00,-7.80246405620011,113.192730645052,2.44,130.0,Probolinggo,INATEWS,Probolinggo
2023-01-14 17:32:00,-8.24872586754357,114.329974761448,2.17,51.0,Banyuwangi,INATEWS,Banyuwangi
2023-01-15 00:53:00,-8.18751026056578,114.27100853862,3.88,294.0,Banyuwangi,INATEWS,Banyuwangi
2023-01-15 03:59:00,-8.2170812582139,113.246833835237,4.16,630.0,Lumajang,INATEWS,Lumajang
2023-01-15 15:37:00,-6.32372112722474,111.97341834916,7.87,362.0,Tuban,INATEWS,Tuban
2023-01-15 22:55:00,-8.0197126822202,112.727899589868,3.97,487.0,Malang,INATEWS,Malang
2023-01-16 00:53:00,-8.00883748746334,112.66526642203,4.29,289.0,Malang,INATEWS,Malang
2023-01-16 04:02:00,-7.76930232694886,113.14992611019,6.12,246.0,Probolinggo,INATEWS,Probolinggo
2023-01-17 03:11:00,-7.97067468738401,112.719199729067,3.52,298.0,Malang,INATEWS,Malang
2023-01-17 09:19:00,-7.66710146428036,113.21849028251,6.81,219.0,Probolinggo,INATEWS,Probolinggo
2023-01-17 23:31:00,-7.69912764730422,113.240195111671,6.94,247.0,Probolinggo,INATEWS,Probolinggo
2023-01-18 10:11:00,-7.61370475340838,112.871309493885,5.85,368.0,Sidoarjo,INATEWS,Sidoarjo
2023-01-19 03:16:00,-8.18441255649397,113.169824419369,4.26,301.0,Lumajang,INATEWS,Lumajang
2023-01-19 10:03:00,-8.08591382467796,113.173331829587,5.01,287.0,Lumajang,INATEWS,Lumajang
2023-01-19 19:40:00,-7.99482800645844,112.687533787207,7.55,0.0,Malang,INATEWS,Malang
2023-01-20 01:09:00,-8.03101208376807,112.57655606722,2.62,204.0,Malang,INATEWS,Malang
2023-01-20 03:14:00,-8.0408477846919,113.19969508148,2.23,205.0,Lumajang,INATEWS,Lumajang
2023-01-20 12:27:00,-8.26781484100667,114.28307062051,7.89,13.0,Banyuwangi,INATEWS,Banyuwangi
2023-01-20 12:50:00,-7.98444238926834,113.132820385202,5.78,377.0,Lumajang,INATEWS,Lumajang
2023-01-20 20:11:00,-7.60243160710721,113.421923938338,6.73,126.0,Probolinggo,INATEWS,Probolinggo
2023-01-21 01:38:00,-7.70206307808531,113.27234603377,6.88,225.0,Probolinggo,INATEWS,Probolinggo
2023-01-21 02:54:00,-7.86795079621525,112.657639435497,7.54,545.0,Malang,INATEWS,Malang
2023-01-21 11:02:00,-7.61125391756459,112.994441169755,2.25,274.0,Probolinggo,INATEWS,Probolinggo
2023-01-21 19:01:00,-7.90666751450611,112.582445073072,7.92,169.0,Malang,INATEWS,Malang
2023-01-22 21:18:00,-7.71124467130416,113.300461522209,7.22,171.0,Probolinggo,INATEWS,Probolinggo
2023-01-23 15:58:00,-7.78154576412437,113.177763806802,4.56,220.0,Probolinggo,INATEWS,Probolinggo
2023-01-24 06:17:00,-7.67635741568679,113.150887735526,3.39,392.0,Probolinggo,INATEWS,Probolinggo
2023-01-24 19:27:00,-7.82071182859452,113.264423539773,6.15,323.0,Probolinggo,INATEWS,Probolinggo
2023-01-26 08:46:00,-7.84631197158514,113.200654626684,4.99,404.0,Probolinggo,INATEWS,Probolinggo
2023-01-27 09:17:00,-8.00974903154735,112.596979602385,4.85,78.0,Malang,INATEWS,Malang
2023-01-27 12:46:00,-7.75905785000548,113.217506621227,2.88,67.0,Probolinggo,INATEWS,Probolinggo
2023-01-28 09:38:00,-8.12178095397339,113.23105396713,6.87,301.0,Lumajang,INATEWS,Lumajang
2023-01-28 18:45:00,-7.65704836550547,113.145529259476,5.2,621.0,Probolinggo,INATEWS,Probolinggo
2023-02-01 16:04:00,-8.30784148664667,114.407271921568,6.98,481.0,Banyuwangi,INATEWS,Banyuwangi
2023-02-01 22:53:00,-8.08532152960441,113.157022610484,3.57,587.0,Lumajang,INATEWS,Lumajang
2023-02-02 05:29:00,-8.164352299936,113.204701436882,2.26,286.0,Lumajang,INATEWS,Lumajang
2023-02-03 02:18:00,-7.97662747824444,112.591368736595,6.11,662.0,Malang,INATEWS,Malang
2023-02-03 06:14:00,-8.06497875696779,112.533107660894,6.22,44.0,Malang,INATEWS,Malang
2023-02-03 09:20:00,-8.21603224518652,113.269703576303,7.41,389.0,Lumajang,INATEWS,Lumajang
2023-02-03 10:07:00,-7.67555222554112,113.211454410711,5.32,569.0,Probolinggo,INATEWS,Probolinggo
2023-02-04 03:58:00,-7.99506208002966,112.69395059595,7.94,484.0,Malang,INATEWS,Malang
2023-02-04 09:34:00,-7.86892678861137,112.671183391391,2.89,398.0,Malang,INATEWS,Malang
2023-02-06 00:46:00,-8.07168415940387,113.208611509319,6.81,348.0,Lumajang,INATEWS,Lumajang
2023-02-06 01:55:00,-7.72025234152094,113.18770958599,7.29,589.0,Probolinggo,INATEWS,Probolinggo
2023-02-06 07:09:00,-8.268214679117,114.3621095792,6.86,612.0,Banyuwangi,INATEWS,Banyuwangi
2023-02-06 12:44:00,-6.68052984467302,112.094994340049,7.96,348.0,Tuban,INATEWS,Tuban
2023-02-07 18:10:00,-7.69756280694012,112.921427292127,4.07,416.0,Probolinggo,INATEWS,Probolinggo
2023-02-08 08:17:00,-6.75243933859247,111.940825175268,5.65,219.0,Tuban,INATEWS,Tuban
